Sort Name,Date and Time,Test Number,Git Branch,Git Hash,Command Line Executed,Text File,Count of Strings,Type of File,Execution Time (real, to nearest ms)
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat ordered.txt10e5.txt | ./optimalSort > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.085
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e0.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e0.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e0.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e0.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e0.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e1.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e1.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e1.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e1.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e1.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e2.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e2.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e2.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e2.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.003
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e2.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e3.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e3.txt,1000,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e3.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e3.txt,1000,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e3.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e3.txt,1000,reverse-ordered.txt,0.005
optimalSort,10/13/22 23:11:10,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e3.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e3.txt,1000,reverse-ordered.txt,0.005
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e3.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e3.txt,1000,reverse-ordered.txt,0.004
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e4.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e4.txt,10000,reverse-ordered.txt,0.012
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e4.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e4.txt,10000,reverse-ordered.txt,0.012
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e4.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e4.txt,10000,reverse-ordered.txt,0.012
optimalSort,10/13/22 23:11:10,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e4.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e4.txt,10000,reverse-ordered.txt,0.012
optimalSort,10/13/22 23:11:10,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e4.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e4.txt,10000,reverse-ordered.txt,0.012
optimalSort,10/13/22 23:11:10,1,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e5.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e5.txt,100000,reverse-ordered.txt,0.089
optimalSort,10/13/22 23:11:10,2,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e5.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e5.txt,100000,reverse-ordered.txt,0.090
optimalSort,10/13/22 23:11:10,3,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e5.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e5.txt,100000,reverse-ordered.txt,0.088
optimalSort,10/13/22 23:11:11,4,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e5.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e5.txt,100000,reverse-ordered.txt,0.088
optimalSort,10/13/22 23:11:11,5,main,1da23fd59dff3c1c40999d0af8b14131c519a50f,time cat reverse-ordered.txt10e5.txt | ./optimalSort > /dev/null,reverse-ordered.txt10e5.txt,100000,reverse-ordered.txt,0.089
